Date,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
2018-02-22,54.59,65.68,10.3,78.739998,43.009997999999996,27.0,72.75052600000001,101.860001,75.540001,75.790001,59.740002000000004,56.971638,75.029999,37.240002000000004,32.919998,38.599998,151.228058,23.08,25.26,40.09,48.711025,76.739998,29.081796999999998,39.93,43.02,106.639999,60.34,43.610001000000004
2018-02-23,56.349998,67.370003,10.49,80.629997,43.860001000000004,27.73,74.668648,104.699997,77.220001,77.629997,62.169998,58.944042,77.739998,38.240002000000004,33.799999,39.419998,155.149994,23.6,26.42,41.139998999999996,50.048149,80.150002,29.889623999999998,39.290001000000004,44.07,109.57,61.849998,44.77
2018-02-26,55.75,66.970001,10.45,80.800003,43.77,27.790001,75.133354,103.760002,77.91999799999999,76.959999,61.619999,58.299789000000004,76.949997,38.029999,33.669998,39.529999,154.649994,23.59,26.290001,41.060001,49.820343,80.279999,29.377342,39.98,44.029999,109.510002,61.619999,44.540001000000004
2018-02-27,54.889998999999996,65.949997,11.22,79.959999,42.75,27.25,73.422859,102.029999,76.33000200000001,75.660004,60.849998,56.882435,76.040001,37.240002000000004,32.900002,38.799999,151.679993,23.32,25.99,40.23,48.324745,77.940002,28.736991999999997,39.93,43.400002,110.040001,60.57,43.700001
2018-02-28,54.299999,65.58000200000001,10.87,79.360001,42.450001,27.049999,73.235001,100.779999,75.339996,74.889999,60.59,56.495884,75.82,37.040001000000004,32.330002,38.650002,152.149994,23.129998999999998,25.860001,41.09,47.968178,76.959999,28.224709999999998,39.669998,43.060001,108.980003,59.919998,43.279999
2018-03-01,53.959998999999996,65.620003,10.96,79.150002,42.360001000000004,26.719998999999998,72.349998,100.730003,75.559998,74.589996,60.779999,56.049862,75.879997,36.939999,32.310001,38.490002000000004,153.229996,23.17,26.92,41.259997999999996,47.829514,77.519997,27.820797,39.759997999999996,43.98,107.639999,59.630001,43.169998
2018-03-02,54.029999,65.18,10.86,78.879997,42.59,26.690001000000002,72.5,100.790001,75.349998,74.349998,59.59,56.594997,76.540001,36.919998,32.279999,38.220001,152.850006,23.17,27.889999,40.720001,47.245135999999995,76.91999799999999,27.318367,39.650002,44.200001,107.089996,59.470001,43.029999
2018-03-05,55.119999,66.489998,10.98,80.190002,43.290001000000004,27.15,73.699997,102.57,77.489998,76.089996,60.669998,57.720001,78.57,37.68,32.630001,38.93,155.020004,23.530001000000002,28.950001,41.950001,47.61161,78.050003,27.899609,40.73,44.84,110.690002,60.91,43.830002
2018-03-06,53.939999,65.5,10.93,79.690002,42.689999,26.77,72.91999799999999,101.199997,75.860001,75.139999,60.07,56.68,77.720001,37.169998,31.85,38.169998,153.259995,23.209999,29.209999,42.419998,46.739998,76.300003,27.269109999999998,40.959998999999996,44.099998,109.360001,60.080002,42.91
2018-03-07,53.580002,64.91999799999999,10.8,80.18,42.490002000000004,26.709999,72.889999,99.91999799999999,75.25,74.480003,59.110001000000004,56.290001000000004,76.760002,36.82,31.59,38.060001,153.050003,22.950001,29.379998999999998,41.119999,46.380001,75.43,27.210001000000002,41.639998999999996,43.669998,108.559998,59.66,42.720001
2018-03-08,53.860001000000004,65.300003,10.84,80.800003,42.560001,27.09,72.83000200000001,100.400002,75.989998,75.309998,59.560001,56.869999,76.660004,37.450001,31.799999,38.32,154.309998,23.08,29.6,41.73,46.830002,75.970001,27.77,41.200001,43.41,109.790001,60.279999,43.130001
