Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2014-12-01,45.771118,73.43679,14.188532999999998,52.773284999999994,39.836502,45.343388,,41.601231,66.393898,67.862602
2014-12-02,46.043964,74.234436,14.323217000000001,53.224178,39.845985,45.500759,,41.881039,67.130119,68.12059
2014-12-03,46.721354999999996,75.142067,14.387633,53.938087,39.988232,45.176746,,41.763699,67.23530600000001,68.235275
2014-12-04,46.862484,74.491135,14.405198,53.66568,39.988232,45.139717,,41.727592,67.149239,68.19704399999999
2014-12-05,46.824844,73.60183,14.534026999999998,53.787788,39.940822999999995,45.223038,,41.402657,67.68467700000001,68.34993
2014-12-08,46.081593,70.62217700000001,14.604296,53.195999,39.533066,45.130459,,41.736626,67.923698,67.79570799999999
2014-12-09,46.203903000000004,71.392296,14.569162,53.205391000000006,39.523575,44.982346,,41.944225,67.63685600000001,67.671501
2014-12-10,45.253674,69.191956,14.381776,52.190884000000004,38.926167,44.556496,,41.420712,66.594688,66.773285
2014-12-11,45.291294,69.146103,14.416909,52.44451899999999,39.096859,44.926792,,41.835907,66.785904,67.317932
2014-12-12,44.030598,67.862564,14.135834,51.495754,38.518414,44.352825,,41.438765999999994,65.76284799999999,66.887962
2014-12-15,43.795398999999996,67.25747700000001,14.007005,51.326671999999995,38.281357,44.056587,,41.086746000000005,65.160484,66.486626
2014-12-16,43.456696,67.853401,13.872323999999999,51.373631,37.769295,43.889953999999996,,41.050644,64.405136,65.464203
2014-12-17,44.642136,70.66803,14.188532999999998,51.852711,38.480488,44.528725,,41.781754,65.609863,66.715958
2014-12-18,45.658218,72.024918,14.516456,53.158424,39.580475,45.380409,,42.603123,67.407402,67.81482700000001
2014-12-19,46.220596,74.326965,14.543039000000002,53.456531999999996,39.624325,45.334099,,42.673126,67.57028199999999,68.000153
2014-12-22,46.249001,73.570511,14.643212,53.966625,40.100922,45.772335,,42.782394000000004,66.927307,68.662201
2014-12-23,46.608761,74.465347,14.725710000000001,54.165001000000004,40.205771999999996,46.089363,,42.891678000000006,65.391846,69.04600500000001
2014-12-24,46.447819,73.921059,14.702136999999999,54.221676,40.167637,46.04274,,43.683949,65.871658,68.930878
2014-12-26,46.608761,73.902611,14.702139,54.221676,40.339211,46.117332,,44.212115999999995,66.341911,69.305077
2014-12-29,46.608761,74.170135,14.755175,54.30669399999999,40.139041999999996,45.977463,,44.722084,66.572212,69.83279399999999
2014-12-30,46.447819,73.57974200000001,14.737495000000001,53.985527000000005,39.853085,45.772335,,43.793217,66.284317,69.506569
2014-12-31,45.993382000000004,73.026237,14.5725,53.447075,39.414615999999995,45.212894,,43.00095,65.62215400000001,69.228317
2015-01-02,46.059643,73.367561,14.5725,53.38095500000001,39.338359999999994,45.082352,,43.201298,65.862076,68.729362
2015-01-05,44.885674,70.332481,14.266082999999998,52.134048,38.73785,44.765324,,42.673126,65.52619200000001,67.41484100000001
2015-01-06,44.488037,69.299255,14.048055999999999,51.491699,38.270786,44.709389,,42.700443,65.30546600000001,66.743195
2015-01-07,44.989807,69.44686899999999,14.195374,51.879002,38.594868,45.473965,,43.119343,66.840935,67.798645
2015-01-08,46.059643,71.005913,14.407506,52.918087,39.443222,46.163948,,43.419853,67.982933,68.81572
2015-01-09,45.822964,70.443176,14.21305,52.351310999999995,39.319297999999996,45.790989,,43.14666,67.378349,68.01933299999999
2015-01-12,45.718819,68.413651,14.095195,51.992354999999996,38.861763,45.651127,,43.046490000000006,67.407127,67.65471600000001
2015-01-13,45.207573,67.86936999999999,14.048055999999999,51.888443,38.833168,45.6418,,43.164867,67.10965,67.65471600000001
2015-01-14,44.677383,68.081551,13.847706,51.605061,38.613934,45.501934000000006,,43.538239000000004,67.004074,66.83914200000001
2015-01-15,44.592175,67.214386,13.676819,51.359451,38.118271,45.576527,,43.884285,66.284317,65.975601
2015-01-16,45.302246000000004,69.40074200000001,13.841812,51.69952,38.490017,45.940174,,44.275867,67.531906,66.848732
2015-01-20,45.377987,69.483772,13.782886999999999,52.067921000000005,38.814106,46.126656,,44.385151,67.531906,66.464935
2015-01-21,45.822964,70.89520300000001,13.818242000000001,52.493007999999996,38.880833,46.350433,,44.813156,67.666237,66.896713
2015-01-22,46.400478,71.227325,14.160017000000002,53.333725,39.519465999999994,46.816643,,44.621914000000004,68.472359,68.153671
2015-01-23,45.68095,70.719933,14.006806,52.889759,39.509933000000004,46.294495,,44.749409,68.078903,68.057724
2015-01-26,45.879757,71.734703,14.077519,52.955872,39.347889,46.294495,,44.722084,68.433983,68.412743
2015-01-27,45.567333000000005,71.688576,13.924314,52.256847,38.213596,45.763016,,44.785828,67.94453399999999,67.865822
2015-01-28,44.743656,68.8657,13.670924,51.803432,38.14687,45.231541,,44.403358000000004,66.965691,66.983078
2015-01-29,45.330643,69.096321,13.782886999999999,52.398548,38.509087,45.595181,,44.995284999999996,67.531906,67.89460799999999
2015-01-30,45.150764,69.695953,13.558967,51.548378,38.032486,44.774654,,44.002663,66.47625699999999,67.15576899999999
2015-02-02,45.557860999999995,71.82695799999999,13.776994,52.31353,38.423294,45.306121999999995,,44.193905,66.850548,67.760277
2015-02-03,46.561428,73.79190799999999,14.006806,53.163692000000005,38.861763,45.707066,,44.357819,67.301567,69.199524
2015-02-04,46.258465,72.574188,13.971454000000001,52.7575,38.938019,45.725716,,43.820545,66.45706899999999,69.660088
2015-02-05,47.375640999999995,73.616646,14.112875,53.21091800000001,39.30024,45.95882,,44.221226,67.57988,70.091881
2015-02-06,47.262032,73.63507800000001,14.224835,53.088122999999996,39.176319,45.753685,,42.399921,66.965691,69.986328
2015-02-09,47.205223,73.70886999999999,14.154121,52.946426,39.119125,45.408695,,42.026554,66.178764,69.717667
2015-02-10,47.555523,73.671989,14.266082999999998,53.239265,39.700581,45.940174,,42.891678000000006,67.291977,70.571632
2015-02-11,47.479786,73.155373,14.266082999999998,53.25815600000001,39.853085,46.154629,,41.962811,67.359138,70.590805
2015-02-12,48.293987,74.11479200000001,14.407506,53.758801,40.396412,46.36908,,41.771568,67.599083,71.425598
2015-02-13,48.701099,75.68306700000001,14.395721,54.00441,40.65377,46.154629,,41.134113,67.867783,71.857361
2015-02-17,48.757896,75.913689,14.442864000000002,54.079979,40.672836,46.163948,,41.097698,68.357208,71.694244
2015-02-18,48.890438,75.009628,14.354474,54.382267000000006,40.710957,46.415707,,42.072094,68.433983,71.655869
2015-02-19,49.022987,74.65907299999999,14.295547000000001,54.47673399999999,40.853943,46.117332,,41.598557,68.549149,71.876564
2015-02-20,49.165012,74.29929399999999,14.401614000000002,54.939598,41.063637,46.247868,,41.607655,69.268906,72.385094
2015-02-23,49.1082,73.994865,14.366257999999998,54.703438,41.092239,46.378407,,41.889957,69.58557900000001,72.317932
2015-02-24,49.316494,74.197807,14.436971,54.920704,41.216164,46.536919,,42.199581,69.499214,72.663353
2015-02-25,49.174473,74.60372199999999,14.436971,54.807343,40.958801,46.378407,,41.507484000000005,69.470421,73.21985600000001
2015-02-26,48.862041,73.21994000000001,14.401614000000002,54.561744999999995,41.216164,46.443684000000005,,41.234291,69.662346,72.989586
2015-02-27,48.748436,72.897064,14.348578,54.30669399999999,41.073177,46.630165000000005,,41.188765999999994,69.326477,72.893623
2015-03-02,49.070332,72.389679,14.454648,54.807343,41.397265999999995,46.714077,,40.396496,69.95025600000001,73.766785
2015-03-03,48.805233,72.657227,14.4134,54.457829000000004,41.120841999999996,46.536919,,40.642361,69.316895,73.565269
